#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="expectedN_prior" spec="beast.math.distributions.Prior">
#            <parameter id="expectedN" name="x">99.0</parameter>
#            <distr lower="1.0" spec="beast.math.distributions.Uniform" upper="100.0"/>
#        </distribution>
#        <distribution id="diversificationRate_prior" spec="beast.math.distributions.Prior">
#            <parameter id="diversificationRate" name="x">0.01</parameter>
#            <distr spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter lower="0.0" name="M" upper="0.0">-3.5</parameter>
#                <parameter lower="0.0" name="S" upper="0.0">0.5</parameter>
#            </distr>
#        </distribution>
#        <distribution id="turnover_prior" spec="beast.math.distributions.Prior">
#            <parameter id="turnover" name="x">0.5</parameter>
#            <distr spec="beast.math.distributions.Uniform"/>
#        </distribution>
#        <distribution id="samplingRate_prior" spec="beast.math.distributions.Prior">
#            <parameter id="samplingRate" name="x">0.01</parameter>
#            <distr spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter lower="0.0" name="M" upper="0.0">-2.0</parameter>
#                <parameter lower="0.0" name="S" upper="0.0">1.0</parameter>
#            </distr>
#        </distribution>
#        <distribution id="clockRate_prior" spec="beast.math.distributions.Prior">
#            <parameter id="clockRate" name="x">1.0</parameter>
#            <distr spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter lower="0.0" name="M" upper="0.0">-5.5</parameter>
#                <parameter lower="0.0" name="S" upper="0.0">2.0</parameter>
#            </distr>
#        </distribution>
#        <distribution conditionOnRhoSampling="true" id="birthDeath" spec="beast.evolution.speciation.ParameterizedSABirthDeathModel">
#            <parameterization diversificationRate="@diversificationRate" expectedN="@expectedN" id="params" samplingRate="@samplingRate" spec="beast.evolution.speciation.DiversificationTurnoverPsiExpectedNParameterization" turnover="@turnover"/>
#            <parameter id="r" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter id="rho" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="tree" nodetype="beast.evolution.tree.ZeroBranchSANode" spec="beast.evolution.tree.ZeroBranchSATree">
#                <trait id="tipDates" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="         Aptenodytes_forsteri = 0.0,         Aptenodytes_patagonicus = 0.0,         Pygoscelis_antarctica = 0.0,         Pygoscelis_papua = 0.0,         Pygoscelis_adeliae = 0.0,         Megadyptes_antipodes = 0.0,         Eudyptes_chrysocome = 0.0,         Eudyptes_chrysolophus = 0.0,         Eudyptes_filholi = 0.0,         Eudyptes_moseleyi = 0.0,         Eudyptes_pachyrhynchus = 0.0,         Eudyptes_robustus = 0.0,         Eudyptes_schlegeli = 0.0,         Eudyptes_sclateri = 0.0,         Eudyptula_minor = 0.0,         Spheniscus_demersus = 0.0,         Spheniscus_magellanicus = 0.0,         Spheniscus_humboldti = 0.0,         Spheniscus_mendiculus = 0.0,         Madrynornis_mirandus = 10.0,         Spheniscus_urbinai = 6.0,         Spheniscus_megaramphus = 7.52,         Spheniscus_muizoni = 9.05,         Marplesornis_novaezealandiae = 5.1,         Palaeospheniscus_biloculata = 19.09,         Palaeospheniscus_bergi = 13.00,         Palaeospheniscus_patagonicus = 14.58,         Eretiscus_tonnii = 17.28,         Platydyptes_novaezealandiae = 23.12,         Platydyptes_marplesi = 24.67,         Paraptenodytes_antarcticus = 22.00,         Archaeospheniscus_lopdelli = 25.24,         Archaeospheniscus_lowei = 27.78,         Pachydyptes_ponderosus = 35.29,         Perudyptes_devriesi = 41.0,         Icadyptes_salasi = 36.0,         Inkayacu_paracasensis = 37.0,         Burnside_Palaeudyptes = 36.5,         Kairuku_waitaki = 26.07,         Kairuku_grebneffi = 26.56,         Palaeeudyptes_klekowskii = 36.66,         Palaeeudyptes_gunnari = 34.86,         Anthropornis_nordenskjoeldi = 35.1,         Anthropornis_grandis = 38.88,         Delphinornis_wimani = 34.71,         Delphinornis_gracilis = 34.64,         Delphinornis_arctowskii = 35.99,         Delphinornis_larseni = 42.87,         Mesetaornis_polaris = 39.15,         Marambiornis_exilis = 34.43,         Waimanu_tuatahi = 58.0,         Waimanu_manneringi = 61.3,         Duntroonornis_parvus = 25.37,         Pygoscelis_grandis = 4.5,         Palaeeudyptes_antarcticus = 33.02">
#                    <taxa id="TaxonSet.penguins" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.penguins"/>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@penguins" id="morphTreeLikelihood.penguins" spec="beast.evolution.likelihood.TreeLikelihood" tree="@tree">
#            <siteModel gammaCategoryCount="1" id="morphSiteModel.s:penguins" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:penguins" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:penguins" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:penguins" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel datatype="@StandardData.0" id="LewisMK.s:penguins" spec="beast.evolution.substitutionmodel.LewisMK"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate" id="StrictClockModel.c:penguins" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeHeight	SACount	clockRate	expectedN	diversificationRate	turnover	samplingRate	height(Spheniscus_urbinai)	height(Spheniscus_megaramphus)	height(Spheniscus_muizoni)	height(Marplesornis_novaezealandiae)	height(Palaeospheniscus_biloculata)	height(Palaeospheniscus_bergi)	height(Palaeospheniscus_patagonicus)	height(Eretiscus_tonnii)	height(Platydyptes_novaezealandiae)	height(Platydyptes_marplesi)	height(Paraptenodytes_antarcticus)	height(Archaeospheniscus_lopdelli)	height(Archaeospheniscus_lowei)	height(Pachydyptes_ponderosus)	height(Perudyptes_devriesi)	height(Icadyptes_salasi)	height(Inkayacu_paracasensis)	height(Burnside_Palaeudyptes)	height(Kairuku_waitaki)	height(Kairuku_grebneffi)	height(Palaeeudyptes_klekowskii)	height(Palaeeudyptes_gunnari)	height(Anthropornis_nordenskjoeldi)	height(Anthropornis_grandis)	height(Delphinornis_wimani)	height(Delphinornis_gracilis)	height(Delphinornis_arctowskii)	height(Delphinornis_larseni)	height(Madrynornis_mirandus)	height(Mesetaornis_polaris)	height(Marambiornis_exilis)	height(Duntroonornis_parvus)	height(Pygoscelis_grandis)	height(Palaeeudyptes_antarcticus)	height(Waimanu_tuatahi)	height(Waimanu_manneringi)	morphTreeLikelihood	
0	-7059.584166475379	-6631.630054683707	-427.9541117916715	62.73025439636875	0	1.0	99.0	0.01	0.5	0.01	6.0	7.52	9.05	5.1	19.09	13.0	14.58	17.28	23.12	24.67	22.0	25.24	27.78	35.29	41.0	36.0	37.0	36.5	26.07	26.56	36.66	34.86	35.1	38.88	34.71	34.64	35.99	42.87	10.0	39.15	34.43	25.37	4.5	33.02	58.0	61.3	-6631.630054683707	
5000	-3370.6474989859926	-3222.0611618339567	-148.58633715203595	61.00798454895723	16	0.051197053230828626	87.24171517027557	0.0242946103391369	0.9548880700343592	0.16877410821946368	7.228413824009098	8.209261544601278	9.117604364400822	5.680235574060772	17.449369914461446	16.350502971332432	16.690438453157157	16.021528117716755	23.622187816030458	23.98788862855464	22.173556596939143	25.24	29.976371087220755	34.52352650184091	41.60369910370445	35.707373856965	36.19036968826258	36.84232535230259	26.331133949950033	27.114706608880034	36.66	34.86	34.386350365693964	40.81532780359301	34.71	34.681917370449334	38.30239908421281	49.56943367941323	10.219010453195434	36.34195946194588	35.28133753187641	25.37	4.682442716057542	32.864883197442175	56.81148821544669	60.76104002856019	-3222.0611618339567	
10000	-2854.93272567202	-2689.416526000101	-165.51619967191905	61.29114553837577	17	0.03310670117434276	92.0151123710317	0.02734071438884778	0.9507168696447372	0.07145991806435403	7.186014102125862	7.467997553280233	9.032161221734414	6.338532700360141	17.107047337792352	16.350502971332432	16.690438453157157	16.314524429373034	25.620221382004743	23.75004151785279	22.95529520246024	25.24	29.295826403975322	35.54857638976931	41.37966973631645	36.64407090565875	36.39703437922644	36.399533570614906	27.784745983218187	28.880662477214422	35.43990036125844	35.73160758454673	35.553087133365075	39.39108363583807	38.74178148188239	35.85252337894088	37.77472265556164	48.91066318167137	9.798666782595099	36.06526345845058	35.089832107779536	24.5149254642538	3.9042270569305364	30.44496341899334	58.94007639928068	61.05308922680548	-2689.416526000101	
15000	-2841.947414548522	-2675.911759851982	-166.03565469653992	60.76901887085244	14	0.031346013046052626	83.09611673350739	0.024591476358009057	0.9572338378575084	0.08552469178119565	6.2739532215901885	8.696595629816228	9.0703931160308	6.599175449065389	17.31172294420538	14.536927233052147	16.07964945305839	17.18412766645722	24.57304127880516	24.46169378291501	21.916739619935278	25.24	29.809463115299856	35.80517034024534	40.848595055737654	36.00160962395289	36.082558983345216	36.59099141763877	27.143264231853085	28.061290438837872	35.96081681576121	35.73160758454673	34.12968728963412	37.932932310193436	34.921874825596824	39.39478287084897	34.545539369358465	45.59352274725434	9.752243545158246	35.87514998750342	40.037845100089974	24.768412309238318	3.2901857186687793	32.254148537812554	58.696390320564056	60.76358733328503	-2675.911759851982	
20000	-2841.819440888015	-2676.772977963173	-165.04646292484165	62.76436852116458	16	0.028655587633820194	65.84527469165786	0.023254859148349658	0.9453395261858564	0.09257772845227051	8.957495976731089	9.420000298836278	9.178267711347454	7.7861678936800605	17.81325797959299	13.890198723216375	16.951766468612362	16.797210493102053	24.80010223278868	24.507610003767397	21.486640989828167	26.563765745058635	27.368664200416447	35.260265922798666	41.00646090721949	36.16359611554907	35.77994874382654	36.333792112833684	29.784941933425166	29.151293134795313	35.96081681576121	35.24802951075678	34.843339189161995	37.830777109973624	37.5179106976794	39.243622258889445	36.911494387842545	51.4417328472922	10.080029792410386	36.68825008775384	36.0518912173747	26.103955575922946	2.599274545078161	31.61180571377793	57.45578806736808	61.568410587008835	-2676.772977963173	
25000	-2822.5650409727127	-2657.9801099156984	-164.58493105701433	60.90532710131078	16	0.025896214525483605	87.20602309650513	0.02762362560469596	0.9473211725145194	0.10078219255696265	9.586131512729132	9.767938960973531	9.193542502532893	11.026203744093026	18.750036521156435	13.890198723216375	16.978528848268038	16.346029254433837	23.317617967681404	24.27107136817383	22.729120882526704	27.54874007679014	29.20759913459824	35.47251394125475	39.48085693203475	36.39562765520161	36.015268644080614	36.186224637674364	29.34777023397135	29.162256958181665	35.626705443228836	35.05327653887389	37.43383784891401	37.754423287004414	37.370530578649536	40.26422213607212	36.491741792594695	50.94343940566181	10.04633223693256	34.97055837422329	34.15699504911397	28.01456523482917	3.2471348597555973	32.10929936755626	56.5369511795431	60.90532710131078	-2657.9801099156984	
30000	-2806.0413251240366	-2636.068913651588	-169.9724114724486	60.65631259350746	15	0.026199985219490334	82.11845028577633	0.023075915745077086	0.9601003341765991	0.09727666355049734	9.157432504111053	9.381600176583909	9.00040629025198	14.098869255255433	20.087424187288256	15.477849654321846	16.811518874122815	16.576598315089722	23.759982149262452	25.10568095847095	22.853723976915695	28.366426794470872	29.08888454302076	35.29639814747832	41.7615781958976	36.10268450735408	36.10243618191874	37.14387747782499	28.78928942230454	28.361492011007837	34.64874154709308	35.40909211827769	36.3195555845937	37.68794944406093	36.52169200631622	36.602792701475224	34.166812510093294	51.14732259327443	9.827830290043782	34.21972590813365	35.417512928004776	28.672892659619613	4.082380715009942	33.95412945455264	59.57588236982272	60.590942227100804	-2636.068913651588	
35000	-2815.0966932515175	-2639.7168530622157	-175.37984018930163	60.8543060998996	19	0.02061805564895467	53.25741247968512	0.01971926162656651	0.9539817143012199	0.08890878959932548	7.461283775537204	9.240368250227592	9.082631255352624	14.113134038464949	19.604386897605927	16.311102528492345	17.683677858977237	16.675072090690286	24.67806312545198	23.433778394137622	22.67663206925119	28.617700971845963	26.754693170483208	35.02860624484852	38.714816989696075	36.3989072384951	36.40852090637448	37.4490287029633	28.154080655848468	27.998460688255257	34.64874154709308	35.76011303196031	36.3195555845937	39.374356281793865	34.47004960430301	39.44500699236965	36.11931958742516	46.5820336409273	10.257260505273042	37.334838839511974	38.680935336948984	29.03744676694536	3.0934346877762837	31.983668752487194	58.48561528196007	60.8543060998996	-2639.7168530622157	
40000	-2809.408414286643	-2622.4867480184494	-186.92166626819395	61.48307739850734	18	0.018699400620497002	68.88957345057865	0.02120683438699329	0.9595873309784111	0.06367990713451999	8.400365360650028	8.70476675780533	9.13094826344993	14.078119109025993	19.139053163904634	17.00792588265518	18.861382282211117	16.518718700852386	24.743176873192304	24.541964948756906	21.812813856672687	29.86003916989499	29.25042845762743	35.61443673407867	41.44332893160847	35.822667101128744	36.09978966211021	36.11748316090589	27.45275183632807	28.271627713416486	34.788318061682205	35.96681138098156	37.69956240267706	38.47566324300343	37.438248898572006	37.12514441283009	34.762006327423606	52.09766524865662	9.829339741232456	37.760518319461255	37.70694646343654	25.779560604590877	3.104539030174628	32.89400066168944	56.40581803419354	61.48307739850734	-2622.4867480184494	
45000	-2798.1364572182088	-2605.782345195084	-192.35411202312474	67.34744097030419	19	0.017583500123648198	45.51116324862812	0.028209482109766516	0.8626041454953449	0.1347014055193969	6.3202762591717345	7.662361716782569	9.01593638538136	13.14334575690252	19.852925658682423	13.764771584297268	19.161868468983624	17.525582367834662	24.109245947794292	24.585155539575748	22.612123111122365	28.318209636904236	28.690901437712874	35.4059421598739	41.838501949443646	36.25624328473383	36.686870983671355	36.59663378728057	27.57427621531206	29.563934359889853	36.13070019266958	38.64772245509509	37.413918478363506	38.61784588621104	38.95076512652035	39.45444151271717	38.824299967941286	46.2009952728454	9.76362878856758	38.859829974465235	39.58072174001387	23.905079771333785	3.0928659992731076	30.73907630577461	60.29542741659688	60.87452003850784	-2605.782345195084	
